0,1,4,5,6,7,8,9,10,11
0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14624062518028905,0.0,0.0,0.0,0.04248125036057809,0.04248125036057809,0.0,0.0,0.0,0.0
0.14624062518028905,0.0,0.0,0.0,0.04248125036057809,0.04248125036057809,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14624062518028905,0.0,0.0,0.0,0.04248125036057809,0.04248125036057809,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14624062518028905,0.0,0.0,0.0,0.04248125036057809,0.04248125036057809,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
